nohup: ignoring input
=====================================================================================
🚀 终极物理验证：共轭全谱线性拟合 (量子硬件底噪) vs 正半轴纯缩放 (理论极限)
=====================================================================================
[*] 靶向目标：前100个黎曼零点 (自动映射为 200 个正负对称点)
[*] 正在启动 256核 暴力寻优...
/root/miniconda3/lib/python3.12/site-packages/scipy/optimize/_differentialevolution.py:518: UserWarning: differential_evolution: the 'workers' keyword has overridden updating='immediate' to updating='deferred'
  with DifferentialEvolutionSolver(func, bounds, args=args,
[Worker] k=7.3230 | 物理全谱(含截距) MSE=82.96 (b=0.000) | 理论正谱(纯缩放) MSE=151.39
[Worker] k=7.6241 | 物理全谱(含截距) MSE=71.90 (b=0.000) | 理论正谱(纯缩放) MSE=11087965.06
[Worker] k=6.9190 | 物理全谱(含截距) MSE=36.47 (b=0.000) | 理论正谱(纯缩放) MSE=492.71
[Worker] k=4.8635 | 物理全谱(含截距) MSE=68.54 (b=0.000) | 理论正谱(纯缩放) MSE=3469.30
[Worker] k=7.8237 | 物理全谱(含截距) MSE=72.92 (b=0.000) | 理论正谱(纯缩放) MSE=5119.04
[Worker] k=8.1514 | 物理全谱(含截距) MSE=50.28 (b=0.000) | 理论正谱(纯缩放) MSE=2560.23
[Worker] k=3.4514 | 物理全谱(含截距) MSE=30.02 (b=0.000) | 理论正谱(纯缩放) MSE=98736.18
[Worker] k=4.2207 | 物理全谱(含截距) MSE=53.05 (b=0.000) | 理论正谱(纯缩放) MSE=2840.59
[Worker] k=8.9371 | 物理全谱(含截距) MSE=24.37 (b=0.000) | 理论正谱(纯缩放) MSE=7075.70
[Worker] k=5.6244 | 物理全谱(含截距) MSE=51.08 (b=0.000) | 理论正谱(纯缩放) MSE=2355.25
[Worker] k=4.8296 | 物理全谱(含截距) MSE=82.23 (b=-0.000) | 理论正谱(纯缩放) MSE=231.38
[Worker] k=2.2303 | 物理全谱(含截距) MSE=43.08 (b=0.000) | 理论正谱(纯缩放) MSE=104921.99
[Worker] k=5.8287 | 物理全谱(含截距) MSE=62.46 (b=0.000) | 理论正谱(纯缩放) MSE=650934.86
[Worker] k=7.0419 | 物理全谱(含截距) MSE=60.30 (b=0.000) | 理论正谱(纯缩放) MSE=674.40
[Worker] k=4.8841 | 物理全谱(含截距) MSE=60.63 (b=0.000) | 理论正谱(纯缩放) MSE=1136.56
[Worker] k=3.0220 | 物理全谱(含截距) MSE=80.36 (b=0.000) | 理论正谱(纯缩放) MSE=17636.25
[Worker] k=4.3117 | 物理全谱(含截距) MSE=132.02 (b=0.000) | 理论正谱(纯缩放) MSE=37329.04
[Worker] k=2.1685 | 物理全谱(含截距) MSE=16.90 (b=0.000) | 理论正谱(纯缩放) MSE=5515.51
[Worker] k=8.6967 | 物理全谱(含截距) MSE=77.46 (b=0.000) | 理论正谱(纯缩放) MSE=3593.95
[Worker] k=6.4717 | 物理全谱(含截距) MSE=20.16 (b=0.000) | 理论正谱(纯缩放) MSE=58.48
[Worker] k=5.3081 | 物理全谱(含截距) MSE=54.33 (b=0.000) | 理论正谱(纯缩放) MSE=351.67
[Worker] k=2.8038 | 物理全谱(含截距) MSE=60.20 (b=0.000) | 理论正谱(纯缩放) MSE=12177.71
[Worker] k=8.1390 | 物理全谱(含截距) MSE=61.63 (b=0.000) | 理论正谱(纯缩放) MSE=59317.30
[Worker] k=6.2678 | 物理全谱(含截距) MSE=67.72 (b=-0.000) | 理论正谱(纯缩放) MSE=18413.46
[Worker] k=4.9528 | 物理全谱(含截距) MSE=41.68 (b=0.000) | 理论正谱(纯缩放) MSE=1875.23
[Worker] k=5.6588 | 物理全谱(含截距) MSE=94.97 (b=0.000) | 理论正谱(纯缩放) MSE=2167.52
[Worker] k=9.5834 | 物理全谱(含截距) MSE=71.40 (b=-0.000) | 理论正谱(纯缩放) MSE=14895.35
[Worker] k=5.5348 | 物理全谱(含截距) MSE=120.04 (b=0.000) | 理论正谱(纯缩放) MSE=236.48
[Worker] k=6.1310 | 物理全谱(含截距) MSE=122.33 (b=0.000) | 理论正谱(纯缩放) MSE=6562.04
[Worker] k=3.9286 | 物理全谱(含截距) MSE=44.53 (b=-0.000) | 理论正谱(纯缩放) MSE=3260.86
[Worker] k=5.4243 | 物理全谱(含截距) MSE=97.02 (b=0.000) | 理论正谱(纯缩放) MSE=718.35
[Worker] k=6.2705 | 物理全谱(含截距) MSE=93.05 (b=-0.000) | 理论正谱(纯缩放) MSE=97103.93
[Worker] k=4.1039 | 物理全谱(含截距) MSE=182.31 (b=0.000) | 理论正谱(纯缩放) MSE=865.37
[Worker] k=6.1251 | 物理全谱(含截距) MSE=123.32 (b=-0.000) | 理论正谱(纯缩放) MSE=14173.68
[Worker] k=2.3130 | 物理全谱(含截距) MSE=66.12 (b=0.000) | 理论正谱(纯缩放) MSE=10114.81
[Worker] k=8.7725 | 物理全谱(含截距) MSE=77.39 (b=-0.000) | 理论正谱(纯缩放) MSE=9626.72
[Worker] k=7.0868 | 物理全谱(含截距) MSE=107.84 (b=-0.000) | 理论正谱(纯缩放) MSE=259663.59
[Worker] k=5.3352 | 物理全谱(含截距) MSE=51.29 (b=-0.000) | 理论正谱(纯缩放) MSE=132.06
[Worker] k=7.7771 | 物理全谱(含截距) MSE=103.53 (b=0.000) | 理论正谱(纯缩放) MSE=1167.37
[Worker] k=3.0359 | 物理全谱(含截距) MSE=74.92 (b=0.000) | 理论正谱(纯缩放) MSE=231682.45
[Worker] k=4.3846 | 物理全谱(含截距) MSE=69.87 (b=0.000) | 理论正谱(纯缩放) MSE=196.75
[Worker] k=6.4755 | 物理全谱(含截距) MSE=136.88 (b=0.000) | 理论正谱(纯缩放) MSE=6643444.69
[Worker] k=7.0269 | 物理全谱(含截距) MSE=101.26 (b=0.000) | 理论正谱(纯缩放) MSE=1599.10
[Worker] k=7.0012 | 物理全谱(含截距) MSE=65.81 (b=0.000) | 理论正谱(纯缩放) MSE=55607.38
differential_evolution step 2: f(x)= 13.408407274916122
[Worker] k=7.7902 | 物理全谱(含截距) MSE=57.88 (b=0.000) | 理论正谱(纯缩放) MSE=33933.81
[Worker] k=8.4911 | 物理全谱(含截距) MSE=53.83 (b=0.000) | 理论正谱(纯缩放) MSE=9165.88
[Worker] k=6.6159 | 物理全谱(含截距) MSE=75.79 (b=0.000) | 理论正谱(纯缩放) MSE=169.97
[Worker] k=9.9280 | 物理全谱(含截距) MSE=81.39 (b=0.000) | 理论正谱(纯缩放) MSE=3345.69
[Worker] k=3.0365 | 物理全谱(含截距) MSE=82.23 (b=0.000) | 理论正谱(纯缩放) MSE=428.92
[Worker] k=7.3558 | 物理全谱(含截距) MSE=109.64 (b=0.000) | 理论正谱(纯缩放) MSE=4031.20
[Worker] k=2.6232 | 物理全谱(含截距) MSE=34.31 (b=0.000) | 理论正谱(纯缩放) MSE=94.17
[Worker] k=7.1991 | 物理全谱(含截距) MSE=28.36 (b=0.000) | 理论正谱(纯缩放) MSE=625265.02
[Worker] k=7.1525 | 物理全谱(含截距) MSE=78.46 (b=0.000) | 理论正谱(纯缩放) MSE=3276.09
[Worker] k=2.6255 | 物理全谱(含截距) MSE=40.35 (b=-0.000) | 理论正谱(纯缩放) MSE=193433.53
[Worker] k=8.7969 | 物理全谱(含截距) MSE=54.82 (b=0.000) | 理论正谱(纯缩放) MSE=47342.86
[Worker] k=9.6264 | 物理全谱(含截距) MSE=116.80 (b=0.000) | 理论正谱(纯缩放) MSE=6427.81
[Worker] k=4.4197 | 物理全谱(含截距) MSE=52.52 (b=0.000) | 理论正谱(纯缩放) MSE=10492.75
[Worker] k=7.8924 | 物理全谱(含截距) MSE=91.64 (b=0.000) | 理论正谱(纯缩放) MSE=18133.63
[Worker] k=4.7338 | 物理全谱(含截距) MSE=40.60 (b=-0.000) | 理论正谱(纯缩放) MSE=618.17
[Worker] k=2.4113 | 物理全谱(含截距) MSE=32.72 (b=0.000) | 理论正谱(纯缩放) MSE=393461.76
[Worker] k=5.3411 | 物理全谱(含截距) MSE=55.32 (b=0.000) | 理论正谱(纯缩放) MSE=5846.48
[Worker] k=7.8523 | 物理全谱(含截距) MSE=91.58 (b=0.000) | 理论正谱(纯缩放) MSE=2052.21
[Worker] k=4.2643 | 物理全谱(含截距) MSE=26.33 (b=-0.000) | 理论正谱(纯缩放) MSE=1531.45
[Worker] k=4.9141 | 物理全谱(含截距) MSE=68.09 (b=0.000) | 理论正谱(纯缩放) MSE=5189.14
[Worker] k=9.1642 | 物理全谱(含截距) MSE=40.28 (b=0.000) | 理论正谱(纯缩放) MSE=2473.93
[Worker] k=9.0037 | 物理全谱(含截距) MSE=73.87 (b=0.000) | 理论正谱(纯缩放) MSE=884422.01
[Worker] k=6.6917 | 物理全谱(含截距) MSE=58.63 (b=0.000) | 理论正谱(纯缩放) MSE=560647.31
[Worker] k=2.9854 | 物理全谱(含截距) MSE=95.84 (b=-0.000) | 理论正谱(纯缩放) MSE=130.91
[Worker] k=3.5874 | 物理全谱(含截距) MSE=132.02 (b=-0.000) | 理论正谱(纯缩放) MSE=236.62
[Worker] k=8.9501 | 物理全谱(含截距) MSE=47.62 (b=0.000) | 理论正谱(纯缩放) MSE=48132.52
[Worker] k=5.4738 | 物理全谱(含截距) MSE=57.57 (b=0.000) | 理论正谱(纯缩放) MSE=233.47
[Worker] k=8.2448 | 物理全谱(含截距) MSE=38.32 (b=0.000) | 理论正谱(纯缩放) MSE=38.82
[Worker] k=6.8076 | 物理全谱(含截距) MSE=132.72 (b=0.000) | 理论正谱(纯缩放) MSE=193585.61
[Worker] k=8.9555 | 物理全谱(含截距) MSE=108.45 (b=0.000) | 理论正谱(纯缩放) MSE=28335.27
[Worker] k=7.3396 | 物理全谱(含截距) MSE=50.26 (b=0.000) | 理论正谱(纯缩放) MSE=2117.29
[Worker] k=7.5076 | 物理全谱(含截距) MSE=65.21 (b=0.000) | 理论正谱(纯缩放) MSE=2154061.80
[Worker] k=6.0832 | 物理全谱(含截距) MSE=52.05 (b=0.000) | 理论正谱(纯缩放) MSE=15132.99
[Worker] k=9.2579 | 物理全谱(含截距) MSE=47.11 (b=0.000) | 理论正谱(纯缩放) MSE=173091.19
[Worker] k=3.9303 | 物理全谱(含截距) MSE=54.93 (b=0.000) | 理论正谱(纯缩放) MSE=1708.63
[Worker] k=6.0955 | 物理全谱(含截距) MSE=99.36 (b=-0.000) | 理论正谱(纯缩放) MSE=99.94
[Worker] k=3.1449 | 物理全谱(含截距) MSE=88.51 (b=0.000) | 理论正谱(纯缩放) MSE=54713.33
[Worker] k=2.4616 | 物理全谱(含截距) MSE=40.01 (b=0.000) | 理论正谱(纯缩放) MSE=1629.17
[Worker] k=2.5624 | 物理全谱(含截距) MSE=149.21 (b=0.000) | 理论正谱(纯缩放) MSE=97077.40
[Worker] k=9.5601 | 物理全谱(含截距) MSE=40.58 (b=0.000) | 理论正谱(纯缩放) MSE=306.67
[Worker] k=5.4698 | 物理全谱(含截距) MSE=51.47 (b=0.000) | 理论正谱(纯缩放) MSE=708.70
[Worker] k=5.3348 | 物理全谱(含截距) MSE=72.24 (b=0.000) | 理论正谱(纯缩放) MSE=1763.60
[Worker] k=6.5949 | 物理全谱(含截距) MSE=20.95 (b=0.000) | 理论正谱(纯缩放) MSE=3487.40
[Worker] k=4.9368 | 物理全谱(含截距) MSE=113.84 (b=0.000) | 理论正谱(纯缩放) MSE=1524.34
[Worker] k=7.9149 | 物理全谱(含截距) MSE=57.93 (b=0.000) | 理论正谱(纯缩放) MSE=6143.82
[Worker] k=6.2488 | 物理全谱(含截距) MSE=27.92 (b=0.000) | 理论正谱(纯缩放) MSE=4469.69
[Worker] k=6.4782 | 物理全谱(含截距) MSE=143.11 (b=0.000) | 理论正谱(纯缩放) MSE=1653363.88
[Worker] k=2.8741 | 物理全谱(含截距) MSE=97.08 (b=0.000) | 理论正谱(纯缩放) MSE=196.33
[Worker] k=5.3945 | 物理全谱(含截距) MSE=43.06 (b=0.000) | 理论正谱(纯缩放) MSE=4905.16
[Worker] k=9.8913 | 物理全谱(含截距) MSE=51.03 (b=0.000) | 理论正谱(纯缩放) MSE=1636.31
[Worker] k=3.1333 | 物理全谱(含截距) MSE=42.03 (b=0.000) | 理论正谱(纯缩放) MSE=3260.96
[Worker] k=6.1358 | 物理全谱(含截距) MSE=102.55 (b=0.000) | 理论正谱(纯缩放) MSE=104.15
[Worker] k=3.9133 | 物理全谱(含截距) MSE=82.29 (b=0.000) | 理论正谱(纯缩放) MSE=130.96
[Worker] k=5.4203 | 物理全谱(含截距) MSE=106.42 (b=0.000) | 理论正谱(纯缩放) MSE=48224.38
[Worker] k=8.7386 | 物理全谱(含截距) MSE=40.58 (b=0.000) | 理论正谱(纯缩放) MSE=47.43
[Worker] k=2.7060 | 物理全谱(含截距) MSE=119.92 (b=0.000) | 理论正谱(纯缩放) MSE=479.17
[Worker] k=3.4848 | 物理全谱(含截距) MSE=65.95 (b=0.000) | 理论正谱(纯缩放) MSE=2410.94
[Worker] k=5.3410 | 物理全谱(含截距) MSE=108.42 (b=0.000) | 理论正谱(纯缩放) MSE=29414.24
[Worker] k=2.3327 | 物理全谱(含截距) MSE=40.71 (b=0.000) | 理论正谱(纯缩放) MSE=93766.87
[Worker] k=5.5954 | 物理全谱(含截距) MSE=33.60 (b=-0.000) | 理论正谱(纯缩放) MSE=1413.32
[Worker] k=3.2507 | 物理全谱(含截距) MSE=91.20 (b=0.000) | 理论正谱(纯缩放) MSE=5915.04
[Worker] k=7.4522 | 物理全谱(含截距) MSE=109.81 (b=0.000) | 理论正谱(纯缩放) MSE=50981.68
[Worker] k=5.4431 | 物理全谱(含截距) MSE=143.10 (b=0.000) | 理论正谱(纯缩放) MSE=28970.85
[Worker] k=7.3174 | 物理全谱(含截距) MSE=60.90 (b=0.000) | 理论正谱(纯缩放) MSE=704.53
[Worker] k=5.2523 | 物理全谱(含截距) MSE=38.42 (b=0.000) | 理论正谱(纯缩放) MSE=1299.30
[Worker] k=9.3787 | 物理全谱(含截距) MSE=49.79 (b=0.000) | 理论正谱(纯缩放) MSE=1885.54
[Worker] k=5.8955 | 物理全谱(含截距) MSE=16.11 (b=-0.000) | 理论正谱(纯缩放) MSE=1931.75
[Worker] k=4.6670 | 物理全谱(含截距) MSE=152.53 (b=0.000) | 理论正谱(纯缩放) MSE=12025.16
[Worker] k=9.2805 | 物理全谱(含截距) MSE=65.06 (b=0.000) | 理论正谱(纯缩放) MSE=909.39
[Worker] k=2.4708 | 物理全谱(含截距) MSE=63.69 (b=0.000) | 理论正谱(纯缩放) MSE=78.27
[Worker] k=3.7928 | 物理全谱(含截距) MSE=68.62 (b=0.000) | 理论正谱(纯缩放) MSE=1256.16
[Worker] k=5.2123 | 物理全谱(含截距) MSE=69.70 (b=0.000) | 理论正谱(纯缩放) MSE=95434.93
[Worker] k=2.6472 | 物理全谱(含截距) MSE=112.85 (b=-0.000) | 理论正谱(纯缩放) MSE=571568.30
[Worker] k=8.0152 | 物理全谱(含截距) MSE=33.98 (b=0.000) | 理论正谱(纯缩放) MSE=8879.03
[Worker] k=5.0450 | 物理全谱(含截距) MSE=45.41 (b=0.000) | 理论正谱(纯缩放) MSE=15375.23
[Worker] k=8.6770 | 物理全谱(含截距) MSE=83.09 (b=0.000) | 理论正谱(纯缩放) MSE=86.37
[Worker] k=5.4371 | 物理全谱(含截距) MSE=78.04 (b=0.000) | 理论正谱(纯缩放) MSE=78.38
[Worker] k=2.2800 | 物理全谱(含截距) MSE=55.43 (b=0.000) | 理论正谱(纯缩放) MSE=76085.46
[Worker] k=4.8335 | 物理全谱(含截距) MSE=34.00 (b=0.000) | 理论正谱(纯缩放) MSE=44871.39
[Worker] k=2.2141 | 物理全谱(含截距) MSE=48.79 (b=0.000) | 理论正谱(纯缩放) MSE=325562.26
[Worker] k=4.6300 | 物理全谱(含截距) MSE=36.46 (b=0.000) | 理论正谱(纯缩放) MSE=440.85
[Worker] k=5.9650 | 物理全谱(含截距) MSE=49.58 (b=0.000) | 理论正谱(纯缩放) MSE=4296.20
[Worker] k=3.9066 | 物理全谱(含截距) MSE=42.46 (b=0.000) | 理论正谱(纯缩放) MSE=11795.68
[Worker] k=3.7545 | 物理全谱(含截距) MSE=63.09 (b=0.000) | 理论正谱(纯缩放) MSE=86.84
[Worker] k=5.8481 | 物理全谱(含截距) MSE=59.14 (b=0.000) | 理论正谱(纯缩放) MSE=51928.10
[Worker] k=2.8111 | 物理全谱(含截距) MSE=98.48 (b=0.000) | 理论正谱(纯缩放) MSE=174426.89
[Worker] k=3.2695 | 物理全谱(含截距) MSE=95.59 (b=0.000) | 理论正谱(纯缩放) MSE=1716.60
[Worker] k=2.0230 | 物理全谱(含截距) MSE=94.51 (b=0.000) | 理论正谱(纯缩放) MSE=94.71
[Worker] k=5.6479 | 物理全谱(含截距) MSE=73.70 (b=0.000) | 理论正谱(纯缩放) MSE=1198.32
[Worker] k=7.2025 | 物理全谱(含截距) MSE=42.33 (b=0.000) | 理论正谱(纯缩放) MSE=8926.37
[Worker] k=8.6417 | 物理全谱(含截距) MSE=55.15 (b=0.000) | 理论正谱(纯缩放) MSE=83.63
[Worker] k=9.4115 | 物理全谱(含截距) MSE=56.53 (b=0.000) | 理论正谱(纯缩放) MSE=239.16
[Worker] k=9.1296 | 物理全谱(含截距) MSE=35.81 (b=0.000) | 理论正谱(纯缩放) MSE=951502.00
[Worker] k=5.0986 | 物理全谱(含截距) MSE=195.17 (b=0.000) | 理论正谱(纯缩放) MSE=28944.21
[Worker] k=3.0071 | 物理全谱(含截距) MSE=59.19 (b=0.000) | 理论正谱(纯缩放) MSE=173.05
[Worker] k=8.6218 | 物理全谱(含截距) MSE=70.56 (b=-0.000) | 理论正谱(纯缩放) MSE=23516.96
[Worker] k=8.2326 | 物理全谱(含截距) MSE=54.38 (b=0.000) | 理论正谱(纯缩放) MSE=1166.78
[Worker] k=8.3455 | 物理全谱(含截距) MSE=62.08 (b=0.000) | 理论正谱(纯缩放) MSE=100.99
[Worker] k=5.7995 | 物理全谱(含截距) MSE=44.03 (b=0.000) | 理论正谱(纯缩放) MSE=42996.81
[Worker] k=4.3597 | 物理全谱(含截距) MSE=138.73 (b=-0.000) | 理论正谱(纯缩放) MSE=2600.28
[Worker] k=2.1427 | 物理全谱(含截距) MSE=104.61 (b=0.000) | 理论正谱(纯缩放) MSE=2729.55
[Worker] k=4.9954 | 物理全谱(含截距) MSE=54.11 (b=0.000) | 理论正谱(纯缩放) MSE=145.59
[Worker] k=6.2872 | 物理全谱(含截距) MSE=93.09 (b=0.000) | 理论正谱(纯缩放) MSE=1856.38
[Worker] k=7.8011 | 物理全谱(含截距) MSE=100.97 (b=-0.000) | 理论正谱(纯缩放) MSE=876679.51
[Worker] k=3.6795 | 物理全谱(含截距) MSE=31.38 (b=-0.000) | 理论正谱(纯缩放) MSE=34500.87
[Worker] k=8.7224 | 物理全谱(含截距) MSE=98.91 (b=0.000) | 理论正谱(纯缩放) MSE=4582.34
[Worker] k=6.3627 | 物理全谱(含截距) MSE=93.61 (b=0.000) | 理论正谱(纯缩放) MSE=115.00
[Worker] k=7.2845 | 物理全谱(含截距) MSE=28.36 (b=0.000) | 理论正谱(纯缩放) MSE=6437.67
[Worker] k=7.4086 | 物理全谱(含截距) MSE=78.42 (b=0.000) | 理论正谱(纯缩放) MSE=156.50
[Worker] k=9.3315 | 物理全谱(含截距) MSE=70.82 (b=0.000) | 理论正谱(纯缩放) MSE=850961.12
[Worker] k=8.5355 | 物理全谱(含截距) MSE=200.73 (b=0.000) | 理论正谱(纯缩放) MSE=5028.90
[Worker] k=7.1820 | 物理全谱(含截距) MSE=13.31 (b=0.000) | 理论正谱(纯缩放) MSE=3526.08
[Worker] k=4.4422 | 物理全谱(含截距) MSE=78.71 (b=0.000) | 理论正谱(纯缩放) MSE=1386.46
[Worker] k=4.5907 | 物理全谱(含截距) MSE=24.06 (b=0.000) | 理论正谱(纯缩放) MSE=1111.44
[Worker] k=7.0046 | 物理全谱(含截距) MSE=86.94 (b=0.000) | 理论正谱(纯缩放) MSE=10127.80
[Worker] k=6.2576 | 物理全谱(含截距) MSE=105.95 (b=0.000) | 理论正谱(纯缩放) MSE=29664.73
[Worker] k=7.9222 | 物理全谱(含截距) MSE=65.77 (b=0.000) | 理论正谱(纯缩放) MSE=2225.34
[Worker] k=7.4926 | 物理全谱(含截距) MSE=36.45 (b=0.000) | 理论正谱(纯缩放) MSE=63216.05
[Worker] k=5.4403 | 物理全谱(含截距) MSE=85.73 (b=0.000) | 理论正谱(纯缩放) MSE=145998.44
[Worker] k=4.3652 | 物理全谱(含截距) MSE=73.39 (b=0.000) | 理论正谱(纯缩放) MSE=215.06
[Worker] k=5.4919 | 物理全谱(含截距) MSE=67.43 (b=0.000) | 理论正谱(纯缩放) MSE=69651.50
[Worker] k=9.1027 | 物理全谱(含截距) MSE=44.47 (b=0.000) | 理论正谱(纯缩放) MSE=58.36
[Worker] k=8.6557 | 物理全谱(含截距) MSE=137.59 (b=-0.000) | 理论正谱(纯缩放) MSE=2377.74
[Worker] k=6.1086 | 物理全谱(含截距) MSE=71.74 (b=-0.000) | 理论正谱(纯缩放) MSE=87.35
[Worker] k=5.9023 | 物理全谱(含截距) MSE=71.86 (b=0.000) | 理论正谱(纯缩放) MSE=106.07
[Worker] k=3.1797 | 物理全谱(含截距) MSE=97.76 (b=0.000) | 理论正谱(纯缩放) MSE=5872.27
[Worker] k=7.7642 | 物理全谱(含截距) MSE=42.02 (b=-0.000) | 理论正谱(纯缩放) MSE=7038.12[Worker] k=6.3466 | 物理全谱(含截距) MSE=93.90 (b=0.000) | 理论正谱(纯缩放) MSE=3213.66

[Worker] k=7.6858 | 物理全谱(含截距) MSE=38.67 (b=0.000) | 理论正谱(纯缩放) MSE=979.27
[Worker] k=7.0718 | 物理全谱(含截距) MSE=62.09 (b=0.000) | 理论正谱(纯缩放) MSE=4177.01
[Worker] k=4.0074 | 物理全谱(含截距) MSE=80.09 (b=0.000) | 理论正谱(纯缩放) MSE=2368.44
[Worker] k=3.8699 | 物理全谱(含截距) MSE=87.78 (b=0.000) | 理论正谱(纯缩放) MSE=1375.99
[Worker] k=5.8863 | 物理全谱(含截距) MSE=81.08 (b=0.000) | 理论正谱(纯缩放) MSE=2224325.02
[Worker] k=2.3291 | 物理全谱(含截距) MSE=49.20 (b=-0.000) | 理论正谱(纯缩放) MSE=10946.46
[Worker] k=4.0870 | 物理全谱(含截距) MSE=62.41 (b=0.000) | 理论正谱(纯缩放) MSE=267801.48
[Worker] k=8.6417 | 物理全谱(含截距) MSE=77.26 (b=0.000) | 理论正谱(纯缩放) MSE=757.21
[Worker] k=7.3723 | 物理全谱(含截距) MSE=141.72 (b=0.000) | 理论正谱(纯缩放) MSE=3095.93
[Worker] k=5.7274 | 物理全谱(含截距) MSE=163.74 (b=0.000) | 理论正谱(纯缩放) MSE=390927.69
[Worker] k=4.4810 | 物理全谱(含截距) MSE=55.47 (b=0.000) | 理论正谱(纯缩放) MSE=5862.65
[Worker] k=7.2204 | 物理全谱(含截距) MSE=103.49 (b=0.000) | 理论正谱(纯缩放) MSE=1539.17
[Worker] k=3.6092 | 物理全谱(含截距) MSE=69.05 (b=0.000) | 理论正谱(纯缩放) MSE=22164.10
[Worker] k=5.4532 | 物理全谱(含截距) MSE=48.13 (b=0.000) | 理论正谱(纯缩放) MSE=2150.38
[Worker] k=5.8017 | 物理全谱(含截距) MSE=37.07 (b=0.000) | 理论正谱(纯缩放) MSE=243.79
[Worker] k=7.9443 | 物理全谱(含截距) MSE=48.78 (b=0.000) | 理论正谱(纯缩放) MSE=2408.01
[Worker] k=4.0366 | 物理全谱(含截距) MSE=152.53 (b=0.000) | 理论正谱(纯缩放) MSE=15115.23
[Worker] k=8.9095 | 物理全谱(含截距) MSE=99.58 (b=0.000) | 理论正谱(纯缩放) MSE=4875.31
[Worker] k=7.8672 | 物理全谱(含截距) MSE=25.31 (b=0.000) | 理论正谱(纯缩放) MSE=3952.37
[Worker] k=3.0369 | 物理全谱(含截距) MSE=52.06 (b=0.000) | 理论正谱(纯缩放) MSE=128772.43
[Worker] k=4.0065 | 物理全谱(含截距) MSE=51.66 (b=0.000) | 理论正谱(纯缩放) MSE=86.09
[Worker] k=8.1557 | 物理全谱(含截距) MSE=67.96 (b=0.000) | 理论正谱(纯缩放) MSE=74.95
[Worker] k=4.0250 | 物理全谱(含截距) MSE=26.58 (b=0.000) | 理论正谱(纯缩放) MSE=77.58
[Worker] k=6.9381 | 物理全谱(含截距) MSE=44.29 (b=0.000) | 理论正谱(纯缩放) MSE=339.60
[Worker] k=5.4712 | 物理全谱(含截距) MSE=53.37 (b=0.000) | 理论正谱(纯缩放) MSE=23283.29
[Worker] k=2.4126 | 物理全谱(含截距) MSE=30.60 (b=0.000) | 理论正谱(纯缩放) MSE=506631.22
[Worker] k=7.6770 | 物理全谱(含截距) MSE=109.39 (b=0.000) | 理论正谱(纯缩放) MSE=3181.68
[Worker] k=8.8034 | 物理全谱(含截距) MSE=37.94 (b=0.000) | 理论正谱(纯缩放) MSE=12104.26
[Worker] k=6.6897 | 物理全谱(含截距) MSE=61.61 (b=0.000) | 理论正谱(纯缩放) MSE=12516.44
[Worker] k=4.0931 | 物理全谱(含截距) MSE=37.44 (b=0.000) | 理论正谱(纯缩放) MSE=69557.26
[Worker] k=5.3415 | 物理全谱(含截距) MSE=67.74 (b=0.000) | 理论正谱(纯缩放) MSE=4608.43
[Worker] k=4.1029 | 物理全谱(含截距) MSE=70.11 (b=0.000) | 理论正谱(纯缩放) MSE=270895.93
[Worker] k=2.2445 | 物理全谱(含截距) MSE=79.89 (b=-0.000) | 理论正谱(纯缩放) MSE=3922.24
[Worker] k=7.7638 | 物理全谱(含截距) MSE=98.54 (b=0.000) | 理论正谱(纯缩放) MSE=27380.81
[Worker] k=2.6493 | 物理全谱(含截距) MSE=35.98 (b=0.000) | 理论正谱(纯缩放) MSE=122.13
[Worker] k=9.3136 | 物理全谱(含截距) MSE=124.12 (b=0.000) | 理论正谱(纯缩放) MSE=61968.03
[Worker] k=3.8402 | 物理全谱(含截距) MSE=39.40 (b=0.000) | 理论正谱(纯缩放) MSE=442.07
[Worker] k=6.8121 | 物理全谱(含截距) MSE=41.05 (b=0.000) | 理论正谱(纯缩放) MSE=473.79
[Worker] k=3.4097 | 物理全谱(含截距) MSE=43.43 (b=0.000) | 理论正谱(纯缩放) MSE=512118.37
[Worker] k=3.6429 | 物理全谱(含截距) MSE=75.25 (b=0.000) | 理论正谱(纯缩放) MSE=438357.67
[Worker] k=5.7679 | 物理全谱(含截距) MSE=87.57 (b=0.000) | 理论正谱(纯缩放) MSE=308.28
[Worker] k=7.3745 | 物理全谱(含截距) MSE=50.53 (b=-0.000) | 理论正谱(纯缩放) MSE=6356.38
[Worker] k=8.4380 | 物理全谱(含截距) MSE=113.55 (b=0.000) | 理论正谱(纯缩放) MSE=18293.15
[Worker] k=4.6775 | 物理全谱(含截距) MSE=54.09 (b=0.000) | 理论正谱(纯缩放) MSE=74009.26
[Worker] k=7.0695 | 物理全谱(含截距) MSE=38.79 (b=0.000) | 理论正谱(纯缩放) MSE=1022.85
[Worker] k=3.7258 | 物理全谱(含截距) MSE=48.55 (b=-0.000) | 理论正谱(纯缩放) MSE=2231.65
[Worker] k=7.1649 | 物理全谱(含截距) MSE=116.04 (b=0.000) | 理论正谱(纯缩放) MSE=2677.57
[Worker] k=7.2091 | 物理全谱(含截距) MSE=100.74 (b=-0.000) | 理论正谱(纯缩放) MSE=85845.26
[Worker] k=8.8595 | 物理全谱(含截距) MSE=93.26 (b=0.000) | 理论正谱(纯缩放) MSE=18156.82
